!Series_title	"Gene expression profile of nickel-stimulated HUVEC"
!Series_geo_accession	"GSE4852"
!Series_status	"Public on Dec 31 2006"
!Series_submission_date	"May 16 2006"
!Series_last_update_date	"Aug 10 2018"
!Series_pubmed_id	"17312168"
!Series_summary	"Nickel compounds, important carcinogens and prime inducers of contact allergy in humans, are potent activators of endothelial cells (ECs). To elucidate the signaling pathways mediating the cellular responses to nickel we performed Affymetrix gene profiling of human primary ECs. "
!Series_summary	"Keywords: stress response"
!Series_overall_design	"HUVEC cultured under standard conditions were treated for 5h with 1.5 mM NiCl2 or left untreated before total RNA isolation and processing for microarray hybridization. Four independent experiments were performed, i.e. 8 samples (Control and experiment) were analyzed."
!Series_type	"Expression profiling by array"
!Series_contributor	"Dorothee,,Viemann"
!Series_contributor	"Marc,,Schmidt"
!Series_contributor	"Klaus,,Tenbrock"
!Series_contributor	"Sybille,,Schmidt"
!Series_contributor	"Verena,,Müller"
!Series_contributor	"Kerstin,,Klimmek"
!Series_contributor	"Stephan,,Ludwig"
!Series_contributor	"Johannes,,Roth"
!Series_contributor	"Matthias,,Goebeler"
!Series_sample_id	"GSM109131 GSM109132 GSM109133 GSM109134 GSM109135 GSM109136 GSM109137 GSM109138 "
!Series_contact_name	"Dorothee,,Viemann"
!Series_contact_email	"Viemann.Dorothee@mh-hannover.de"
!Series_contact_phone	"+49-511-532 - 7823 "
!Series_contact_department	"Department of Pediatric Pulmonology, Allergy and Neonatology "
!Series_contact_institute	"Hannover Medical School "
!Series_contact_address	"Carl-Neuberg-Straße 1 "
!Series_contact_city	"Hannover"
!Series_contact_state	"Deutschland"
!Series_contact_zip/postal_code	"30625"
!Series_contact_country	"Germany"
!Series_platform_id	"GPL96"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA95849"

!Sample_title	"HUVEC_control_experiment 1"	"HUVEC_nickel_experiment 1"	"HUVEC_control_experiment 2"	"HUVEC_nickel_experiment 2"	"HUVEC_control_experiment 3"	"HUVEC_nickel_experiment 3"	"HUVEC_control_experiment 4"	"HUVEC_nickel_experiment 4"
!Sample_geo_accession	"GSM109131"	"GSM109132"	"GSM109133"	"GSM109134"	"GSM109135"	"GSM109136"	"GSM109137"	"GSM109138"
!Sample_status	"Public on Dec 31 2006"	"Public on Dec 31 2006"	"Public on Dec 31 2006"	"Public on Dec 31 2006"	"Public on Dec 31 2006"	"Public on Dec 31 2006"	"Public on Dec 31 2006"	"Public on Dec 31 2006"
!Sample_submission_date	"May 16 2006"	"May 16 2006"	"May 16 2006"	"May 16 2006"	"May 16 2006"	"May 16 2006"	"May 16 2006"	"May 16 2006"
!Sample_last_update_date	"May 17 2006"	"May 17 2006"	"May 17 2006"	"May 17 2006"	"May 17 2006"	"May 17 2006"	"May 17 2006"	"May 17 2006"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"	"human umbilical vein endothelial cells (HUVEC)"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"unstimulated HUVEC"	"HUVEC stimulated for 5h with 1.5 mM NiCl2 "	"HUVEC unstimulated"	"HUVEC stimulated for 5h with 1.5 mM NiCl2 "	"HUVEC unstimulated"	"HUVEC stimulated for 5h with 1.5 mM NiCl2 "	"HUVEC unstimulated"	"HUVEC treated for 5h with 1.5 mM NiCl2 "
!Sample_treatment_protocol_ch1	"5h treament of HUVEC with 1.5 mM NiCl2 "	""	""	""	""	""	""	""
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_label_ch1	"SAGE"	"SAGE"	"SAGE"	"SAGE"	"SAGE"	"SAGE"	"SAGE"	"SAGE"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_description	"HUVEC cultured in standard medium   "	"HUVEC cultured as described and stimulated for 5h with 1.5 mM NiCl2 "	"HUVEC cultured under standard conditions, unstimulated"	"HUVEC cultured under standard conditions, stimulated for 5h with 1.5 mM NiCl2 "	"HUVEC cultured under standard conditions, unstimulated"	"HUVEC cultured under standard conditions, stimulated for 5h with 1.5 mM NiCl2 "	"HUVEC cultured under standard conditions, unstimulated"	"HUVEC cultured under standard conditions, stimulated for 5h with 1.5 mM NiCl2 "
!Sample_data_processing	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"	"MAS 5.0, scaled to 180"
!Sample_platform_id	"GPL96"	"GPL96"	"GPL96"	"GPL96"	"GPL96"	"GPL96"	"GPL96"	"GPL96"
!Sample_contact_name	"Dorothee,,Viemann"	"Dorothee,,Viemann"	"Dorothee,,Viemann"	"Dorothee,,Viemann"	"Dorothee,,Viemann"	"Dorothee,,Viemann"	"Dorothee,,Viemann"	"Dorothee,,Viemann"
!Sample_contact_email	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"	"Viemann.Dorothee@mh-hannover.de"
!Sample_contact_phone	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "	"+49-511-532 - 7823 "
!Sample_contact_department	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "	"Department of Pediatric Pulmonology, Allergy and Neonatology "
!Sample_contact_institute	"Hannover Medical School "	"Hannover Medical School "	"Hannover Medical School "	"Hannover Medical School "	"Hannover Medical School "	"Hannover Medical School "	"Hannover Medical School "	"Hannover Medical School "
!Sample_contact_address	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "	"Carl-Neuberg-Straße 1 "
!Sample_contact_city	"Hannover"	"Hannover"	"Hannover"	"Hannover"	"Hannover"	"Hannover"	"Hannover"	"Hannover"
!Sample_contact_state	"Deutschland"	"Deutschland"	"Deutschland"	"Deutschland"	"Deutschland"	"Deutschland"	"Deutschland"	"Deutschland"
!Sample_contact_zip/postal_code	"30625"	"30625"	"30625"	"30625"	"30625"	"30625"	"30625"	"30625"
!Sample_contact_country	"Germany"	"Germany"	"Germany"	"Germany"	"Germany"	"Germany"	"Germany"	"Germany"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"22283"	"22283"	"22283"	"22283"	"22283"	"22283"	"22283"	"22283"
!series_matrix_table_begin
"ID_REF"	"GSM109131"	"GSM109132"	"GSM109133"	"GSM109134"	"GSM109135"	"GSM109136"	"GSM109137"	"GSM109138"
"203478_at"	534.7	531.9	561.4	395.4	545.3	343.2	538.8	317.4
"203479_s_at"	52.5	64.6	37.3	62.4	51.6	68.5	56.3	77.2
"203480_s_at"	270.3	466.6	293.9	421.4	251.7	402.1	225.0	272.8
"203481_at"	40.7	86.4	58.9	78.5	40.9	76.8	31.2	54.1
"203482_at"	43.1	22.8	48.2	26.7	48.0	35.8	50.1	41.1
"203483_at"	13.8	3.4	3.3	3.9	6.7	5.7	2.4	7.2
"203484_at"	723.1	754.4	914.1	889.8	769.3	793.7	722.6	707.0
"203485_at"	10.6	2.0	19.7	0.9	8.3	1.1	12.5	8.0
"203486_s_at"	107.2	113.9	130.9	133.4	96.3	130.2	118.9	105.8
"203487_s_at"	32.9	34.9	38.4	32.8	49.7	26.9	45.0	37.7
"203488_at"	42.2	41.2	36.0	29.7	39.2	46.8	42.0	43.0
"203489_at"	210.2	176.4	183.7	226.8	143.5	199.8	187.4	140.2
"203490_at"	75.5	35.5	69.7	75.2	62.6	44.5	74.1	16.4
"203491_s_at"	21.5	36.3	22.4	23.4	25.4	43.0	18.9	27.4
"203492_x_at"	78.4	67.4	64.5	85.8	62.0	105.3	68.9	68.2
"203493_s_at"	33.1	52.2	26.1	27.5	35.8	32.3	31.7	31.3
"203494_s_at"	80.5	86.1	51.9	87.1	71.9	75.8	75.1	67.5
"203495_at"	7.4	1.9	8.6	2.6	21.9	1.9	14.9	3.7
"203496_s_at"	9.6	6.0	22.1	3.0	7.2	2.6	22.7	3.6
"203497_at"	112.5	65.1	121.0	68.2	115.2	41.3	90.4	64.8
"203498_at"	31.7	27.6	26.2	27.9	21.5	40.7	19.1	33.9
"203499_at"	346.3	432.2	408.9	545.6	340.0	486.9	352.0	485.0
"203500_at"	66.5	54.7	37.4	29.7	54.4	46.6	70.0	39.6
"203501_at"	21.7	15.5	31.2	24.0	22.0	17.5	15.4	11.4
"203502_at"	108.2	131.0	103.9	100.9	105.6	108.4	90.2	141.5
"203503_s_at"	125.9	107.5	105.6	133.4	82.1	124.6	135.5	117.9
"203504_s_at"	56.1	133.6	40.9	94.5	53.5	100.0	28.1	101.0
"203505_at"	18.5	77.5	17.3	60.3	22.3	55.9	14.1	72.4
"203506_s_at"	89.1	87.1	69.8	73.6	89.3	106.6	82.8	49.2
"203507_at"	7.1	6.9	17.6	4.0	14.5	9.5	12.2	13.5
"203508_at"	55.4	49.4	49.0	58.5	83.8	56.6	61.3	64.8
"203509_at"	70.6	63.8	68.3	87.5	88.3	78.6	74.2	72.7
"203510_at"	132.8	124.0	63.1	85.2	124.5	131.9	100.4	107.2
"203511_s_at"	241.8	216.2	227.3	238.5	234.3	240.5	218.9	272.3
"203512_at"	199.4	78.0	160.5	101.2	167.9	82.0	173.6	74.9
"203513_at"	129.6	119.9	133.6	154.4	142.0	125.3	126.2	107.8
"203514_at"	170.0	223.1	163.9	188.7	151.1	172.9	201.8	135.8
"203515_s_at"	75.2	75.9	69.7	69.2	92.5	75.0	60.6	79.6
"203516_at"	54.0	53.6	50.1	37.8	54.2	43.7	52.4	63.3
"203517_at"	233.7	231.1	278.7	252.7	245.0	244.5	238.2	223.5
"203518_at"	24.8	24.2	36.3	49.4	40.4	40.7	38.6	33.4
"203519_s_at"	102.8	126.5	133.9	131.3	133.1	119.8	139.7	124.0
"203520_s_at"	15.6	17.0	12.9	5.5	18.4	20.2	18.4	23.3
"203521_s_at"	66.4	45.0	69.4	26.6	88.2	25.2	78.2	27.1
"203522_at"	54.1	20.8	53.8	23.3	45.4	28.0	43.5	7.5
"203523_at"	1.7	1.5	3.7	3.6	2.0	4.0	2.3	3.8
"203524_s_at"	170.4	247.3	153.3	175.6	164.8	193.3	165.8	216.6
"203525_s_at"	65.8	53.4	71.0	55.6	54.4	59.7	68.2	54.6
"203526_s_at"	51.2	50.8	55.3	51.3	59.7	46.6	45.5	41.5
"203527_s_at"	7.4	3.6	7.3	5.0	9.1	2.7	5.9	5.5
"203528_at"	6.3	3.4	8.3	11.6	17.4	4.0	16.2	14.7
"203529_at"	332.9	300.5	285.3	325.4	271.7	337.8	370.1	325.0
"203530_s_at"	131.6	146.8	161.2	178.8	102.6	183.8	153.2	138.9
"203531_at"	184.6	146.2	229.9	175.9	206.7	140.7	226.7	155.7
"203532_x_at"	41.0	55.0	35.8	42.5	35.8	52.6	49.1	23.9
"203533_s_at"	32.1	13.6	21.0	26.6	41.1	19.7	20.8	2.4
"203534_at"	334.8	201.6	350.5	289.3	250.3	243.3	331.8	252.5
"203535_at"	7.3	16.6	8.7	5.3	5.5	4.6	3.4	6.8
"203536_s_at"	75.4	71.7	79.5	71.0	75.2	90.2	82.5	54.6
"203537_at"	76.0	78.2	96.3	83.0	99.1	91.5	83.5	71.4
"203538_at"	175.7	229.6	199.8	259.7	173.0	176.4	193.2	305.4
"203539_s_at"	1.4	1.6	1.1	2.6	2.0	1.5	1.3	4.4
"203540_at"	3.8	12.8	26.2	3.2	34.1	11.0	3.1	10.0
"203541_s_at"	23.7	29.2	14.9	23.6	30.9	16.4	20.2	37.8
"203542_s_at"	88.2	124.1	68.8	92.5	73.9	106.5	68.8	115.6
"203543_s_at"	47.6	67.5	32.4	47.0	48.7	67.4	37.4	42.9
"203544_s_at"	127.9	117.0	121.4	98.5	136.5	93.8	115.9	97.4
"203545_at"	224.1	141.6	240.1	137.2	219.9	130.2	212.7	137.4
"203546_at"	109.1	100.0	102.6	118.6	122.3	121.8	97.1	96.9
"203547_at"	38.5	39.6	31.0	22.2	35.9	20.3	20.2	60.8
"203548_s_at"	1.3	4.0	1.5	2.3	3.6	2.7	3.2	36.0
"203549_s_at"	27.7	31.2	24.0	30.7	34.1	36.6	24.4	50.3
"203550_s_at"	198.9	120.2	209.0	115.1	152.9	145.4	259.3	114.5
"203551_s_at"	22.0	21.5	30.6	21.5	38.9	17.4	30.5	42.4
"203552_at"	138.2	164.5	109.3	162.0	130.4	146.4	96.4	95.4
"203553_s_at"	179.8	241.4	150.4	222.5	165.1	299.2	117.4	199.1
"203554_x_at"	530.0	582.2	336.5	349.7	487.5	496.9	555.1	550.4
"203555_at"	28.7	18.7	67.5	16.4	78.2	19.6	46.2	26.1
"203556_at"	20.3	66.3	23.5	67.0	19.4	74.5	21.9	62.8
"203557_s_at"	102.3	131.6	94.4	114.4	114.6	121.7	99.5	99.7
"203558_at"	5.8	2.5	8.0	3.5	5.8	3.8	27.6	2.6
"203559_s_at"	20.7	21.5	19.7	19.0	14.8	18.3	12.2	18.6
"203560_at"	251.5	299.0	269.6	318.5	246.5	295.7	233.1	218.9
"203561_at"	2.9	8.7	10.5	9.5	13.6	10.9	1.9	21.7
"203562_at"	288.1	343.6	308.7	339.5	308.8	264.7	303.2	335.6
"203563_at"	33.8	27.0	25.5	27.6	38.2	17.5	18.7	16.5
"203564_at"	61.4	51.2	45.6	52.2	50.8	68.6	67.3	61.3
"203565_s_at"	66.1	49.0	65.6	48.7	63.8	67.5	67.5	52.8
"203566_s_at"	105.3	78.7	60.7	53.7	82.7	52.9	55.2	52.6
"203567_s_at"	103.2	60.4	133.9	89.0	128.7	61.4	102.8	46.3
"203568_s_at"	81.1	44.0	98.3	64.7	98.4	42.1	82.9	57.1
"203569_s_at"	64.2	41.1	65.4	57.1	104.8	59.3	58.4	71.9
"203570_at"	53.9	24.2	47.7	15.2	40.6	32.8	60.6	3.7
"203571_s_at"	2.6	2.6	3.6	4.1	2.1	1.6	7.8	3.8
"203572_s_at"	155.7	162.1	149.6	174.1	152.3	194.6	139.5	113.1
"203573_s_at"	69.3	58.5	66.6	45.3	62.0	81.4	83.8	52.4
"203574_at"	46.7	213.7	43.1	201.2	50.3	215.4	61.4	221.0
"203575_at"	103.8	244.6	116.4	192.1	135.3	251.5	118.1	188.8
"203576_at"	79.7	66.6	83.9	80.6	74.2	85.7	100.5	85.4
"203577_at"	41.9	33.7	47.6	36.5	33.8	31.1	50.7	36.0
"203578_s_at"	53.2	23.7	48.1	29.1	45.2	35.9	39.1	30.9
"203579_s_at"	99.2	60.0	108.0	66.5	87.9	45.3	94.4	48.3
"203580_s_at"	173.1	63.2	239.0	76.3	182.9	45.6	192.1	86.0
"203581_at"	97.7	90.1	69.9	64.5	106.5	62.5	93.5	75.7
"203582_s_at"	114.7	107.9	140.0	110.4	105.4	115.0	108.4	93.1
"203583_at"	224.1	120.1	230.1	135.2	225.3	111.8	230.7	99.9
"203584_at"	148.8	126.6	135.6	111.5	151.2	115.4	109.2	103.9
"203585_at"	147.3	146.5	193.3	134.2	169.2	160.5	168.3	221.3
"203586_s_at"	28.3	21.2	39.9	32.4	37.0	27.7	30.5	21.7
"203587_at"	2.0	14.3	2.4	8.7	6.6	8.2	1.3	15.7
"203588_s_at"	48.1	71.7	42.6	62.3	44.1	43.3	37.2	71.1
"203589_s_at"	19.9	27.3	14.1	33.5	12.3	35.4	40.0	20.6
"203590_at"	300.4	261.7	207.4	226.8	167.7	210.1	253.1	296.1
"203591_s_at"	15.8	4.4	4.3	15.3	5.0	2.8	10.9	4.2
"203592_s_at"	67.4	95.6	66.5	99.0	85.0	88.5	72.3	61.4
"203593_at"	134.2	166.7	129.2	158.2	143.5	168.6	123.5	103.7
"203594_at"	279.5	285.9	227.5	280.9	250.8	325.9	245.5	246.7
"203595_s_at"	23.1	67.0	19.8	59.8	30.6	47.3	19.6	37.9
"203596_s_at"	5.2	3.4	6.3	7.0	7.6	5.4	4.5	20.0
"203597_s_at"	36.8	62.4	37.2	46.2	55.7	42.4	28.0	46.4
"203598_s_at"	31.6	40.7	29.1	24.3	28.2	40.0	28.0	34.9
"203599_s_at"	88.1	90.1	84.1	91.7	97.8	86.6	69.5	110.6
"203600_s_at"	141.8	169.0	147.0	148.4	162.1	169.3	159.0	184.5
"203601_s_at"	3.4	1.8	1.6	1.7	2.1	2.4	2.1	2.0
"203602_s_at"	58.0	77.4	52.6	69.2	68.0	88.2	67.0	92.5
"203603_s_at"	27.3	89.5	21.6	68.9	31.7	39.0	18.1	34.2
"203604_at"	20.6	13.4	21.2	27.0	25.8	13.5	22.6	33.6
"203605_at"	249.8	251.8	351.8	228.4	327.8	222.1	289.0	251.8
"203606_at"	398.8	336.0	289.2	248.2	360.9	299.7	448.8	295.8
"203607_at"	138.2	56.2	138.9	72.9	127.9	56.0	160.9	95.3
"203608_at"	0.4	1.3	0.6	0.9	1.3	0.8	1.4	1.0
"203609_s_at"	3.4	3.7	3.4	4.1	3.8	4.0	3.1	7.3
"203610_s_at"	60.8	66.2	81.0	75.0	69.3	71.4	59.7	88.4
"203611_at"	137.8	151.3	117.4	143.1	134.9	167.2	122.1	153.4
"203612_at"	89.3	95.4	96.7	71.6	107.1	89.3	110.1	92.7
"203613_s_at"	353.4	288.0	337.8	258.9	359.4	205.4	322.9	273.4
"203614_at"	145.2	121.4	156.1	119.5	180.0	110.6	163.6	108.1
"203615_x_at"	94.2	52.1	85.5	101.9	70.3	129.8	93.4	147.7
"203616_at"	101.5	96.6	83.7	85.3	111.5	84.3	92.9	107.1
"203617_x_at"	96.5	116.7	89.0	134.1	151.6	100.7	69.2	108.3
"203618_at"	39.4	35.6	44.2	47.1	50.2	44.7	45.0	75.8
"203619_s_at"	6.8	4.1	3.5	4.5	4.6	7.8	3.7	11.3
"203620_s_at"	85.8	111.6	88.6	122.0	87.3	112.2	102.6	92.8
"203621_at"	403.2	396.7	338.7	373.7	370.1	337.5	353.1	403.9
"203622_s_at"	258.4	275.6	241.0	227.1	239.1	236.9	210.4	204.0
"203623_at"	68.8	42.4	88.4	64.5	75.6	51.6	71.9	49.3
"203624_at"	143.5	126.4	129.8	117.5	130.4	111.9	107.5	135.4
"203625_x_at"	152.7	31.1	120.9	24.8	135.5	34.3	133.9	7.3
"203626_s_at"	49.8	7.7	41.3	20.3	32.8	15.7	25.9	9.8
"203627_at"	153.4	236.7	81.8	264.0	149.3	212.7	150.2	304.9
"203628_at"	58.2	49.0	67.7	81.5	47.6	51.9	68.3	61.0
"203629_s_at"	36.8	29.6	48.5	42.3	48.4	55.4	43.9	44.6
"203630_s_at"	232.8	207.7	172.2	217.1	176.2	239.7	316.3	319.6
"203631_s_at"	16.4	16.0	14.2	3.4	13.8	12.0	11.0	25.3
"203632_s_at"	36.8	54.9	15.5	40.3	47.2	33.5	38.3	21.6
"203633_at"	213.7	151.7	144.6	120.3	159.5	167.1	207.4	244.3
"203634_s_at"	24.7	31.7	22.3	29.8	21.4	30.4	30.7	35.2
"203635_at"	98.4	76.7	96.0	85.9	104.7	71.4	111.2	62.4
"203636_at"	69.4	35.2	50.4	40.0	76.7	26.1	51.7	21.5
"203637_s_at"	56.2	38.2	63.4	37.6	60.6	32.2	55.8	31.3
"203638_s_at"	3.5	3.5	3.5	4.4	4.1	1.8	2.6	3.2
"203639_s_at"	1.6	2.1	1.2	3.0	1.4	3.0	0.9	3.7
"203640_at"	245.3	681.0	228.6	648.7	243.2	728.7	258.1	508.7
"203641_s_at"	77.1	67.5	70.0	86.5	71.0	92.4	68.4	92.4
"203642_s_at"	94.4	107.6	64.6	55.5	80.9	98.4	65.6	58.2
"203643_at"	98.2	69.6	89.5	52.7	102.6	53.5	73.9	68.9
"203644_s_at"	33.6	20.8	30.7	27.6	29.3	43.3	43.1	34.3
"203645_s_at"	2.7	2.2	1.3	8.0	6.8	18.8	2.1	29.2
"203646_at"	45.4	36.9	50.6	28.2	43.5	14.5	65.3	35.5
"203647_s_at"	185.4	192.4	238.3	150.2	174.4	145.4	238.2	209.0
"203648_at"	145.1	109.6	135.1	79.0	128.2	90.1	126.0	137.2
"203649_s_at"	23.4	14.0	6.3	6.9	13.5	26.7	3.8	15.7
"203650_at"	568.3	374.8	429.1	333.4	467.7	321.8	430.3	359.8
"203651_at"	58.2	31.3	52.7	30.1	49.7	28.4	66.5	38.6
"203652_at"	233.3	245.4	188.7	185.2	223.2	235.1	268.0	243.6
"203653_s_at"	19.8	5.9	27.5	18.8	24.6	12.2	33.5	10.6
"203654_s_at"	91.9	86.8	93.5	76.1	105.9	85.1	95.7	87.9
"203655_at"	27.4	37.5	18.0	20.5	32.4	31.9	16.8	32.2
"203656_at"	77.6	63.9	79.4	72.4	91.4	67.4	77.8	84.4
"203657_s_at"	24.0	39.4	36.2	37.9	39.0	62.2	19.3	32.3
"203658_at"	109.4	77.5	110.8	107.2	134.9	97.8	130.8	124.0
"203659_s_at"	112.4	125.7	119.1	125.3	119.1	116.8	123.2	134.6
"203660_s_at"	87.3	74.9	125.5	106.7	119.2	73.3	97.0	83.6
"203661_s_at"	53.5	50.2	51.3	62.1	52.4	52.1	44.3	81.1
"203662_s_at"	3.3	6.3	2.7	6.6	5.6	3.1	3.5	5.2
"203663_s_at"	755.8	662.2	749.0	663.5	689.5	631.0	728.9	549.9
"203664_s_at"	129.9	119.6	98.3	96.5	114.7	116.8	139.9	110.4
"203665_at"	129.5	1659.1	94.6	1547.4	83.7	2194.2	128.9	1452.9
"203666_at"	74.7	43.7	85.6	81.3	94.4	50.2	53.4	29.9
"203667_at"	739.0	707.2	626.6	705.2	759.1	477.6	490.9	525.3
"203668_at"	80.7	84.8	110.1	96.0	80.1	106.0	115.9	105.8
"203669_s_at"	21.3	26.7	24.1	26.4	25.0	31.3	35.8	57.4
"203670_at"	12.2	4.1	18.4	29.0	7.5	5.9	3.9	6.3
"203671_at"	28.1	7.9	30.5	30.8	24.8	12.1	11.2	16.6
"203672_x_at"	76.2	69.0	83.6	58.8	78.9	53.3	85.2	86.0
"203673_at"	28.3	18.3	22.2	40.2	20.8	31.3	13.7	23.9
"203674_at"	105.7	122.0	123.6	97.9	101.9	118.7	115.3	130.3
"203675_at"	137.3	148.3	141.5	146.9	154.9	112.3	149.2	90.6
"203676_at"	151.6	233.1	112.6	85.2	139.0	184.3	96.9	159.6
"203677_s_at"	124.7	105.5	100.3	107.2	121.3	114.6	106.1	112.1
"203678_at"	62.9	6.3	73.0	32.2	63.3	7.9	77.9	44.4
"203679_at"	73.6	39.7	84.0	77.1	58.6	63.3	78.4	108.9
"203680_at"	295.1	211.9	213.4	141.3	244.9	169.6	260.7	193.5
"203681_at"	1.9	0.9	2.2	1.4	1.7	2.6	2.6	2.3
"203682_s_at"	73.3	53.3	81.3	54.7	72.7	51.2	72.7	64.8
"203683_s_at"	45.1	33.6	36.8	32.4	52.5	19.3	43.6	17.2
"203684_s_at"	4.1	4.1	3.3	5.2	5.0	5.4	3.8	4.9
"203685_at"	26.3	12.6	44.3	36.0	34.7	40.9	31.6	42.2
"203686_at"	117.8	105.8	132.9	96.5	98.7	111.0	88.6	104.4
"203687_at"	8.8	102.6	21.5	117.6	19.3	99.7	22.2	96.5
"203688_at"	97.8	60.9	100.8	85.0	103.3	59.1	83.4	55.7
"203689_s_at"	57.3	82.5	89.9	93.0	51.4	104.5	71.8	75.2
"203690_at"	157.8	92.5	112.9	72.3	101.4	59.0	108.6	62.1
"203691_at"	4.1	1.7	7.4	6.0	2.9	3.6	5.4	2.9
"203692_s_at"	87.8	108.5	36.7	55.8	70.6	99.1	86.5	110.1
"203693_s_at"	88.0	90.9	95.2	92.3	90.8	115.3	88.2	79.6
"203694_s_at"	130.9	117.4	145.2	115.1	109.2	126.1	135.1	159.0
"203695_s_at"	148.9	145.9	145.0	133.1	139.2	93.4	149.8	131.3
"203696_s_at"	89.7	55.1	47.0	26.6	85.1	50.2	60.2	50.2
"203697_at"	7.3	24.4	6.6	19.0	14.9	11.0	5.8	13.2
"203698_s_at"	1.9	7.0	2.3	9.3	1.3	1.8	1.3	17.6
"203699_s_at"	4.8	3.6	6.5	6.0	5.8	6.6	5.1	6.8
"203700_s_at"	50.1	25.5	39.2	31.6	58.6	55.0	31.3	34.8
"203701_s_at"	81.0	68.4	65.6	110.1	55.6	72.2	106.1	96.0
"203702_s_at"	8.1	31.2	50.4	3.8	4.4	17.5	10.8	19.3
"203703_s_at"	51.1	40.9	56.8	47.3	64.2	41.9	35.9	52.2
"203704_s_at"	137.1	148.6	128.9	169.3	109.1	135.1	148.0	185.6
"203705_s_at"	15.1	16.1	16.9	24.0	12.7	21.0	16.2	12.8
"203706_s_at"	9.4	13.7	6.4	10.1	10.0	2.5	7.7	8.2
"203707_at"	113.4	67.1	97.6	61.7	109.6	68.2	90.4	51.2
"203708_at"	449.1	648.9	419.2	522.4	384.9	516.9	452.3	470.1
"203709_at"	49.2	42.9	46.2	39.6	37.1	52.2	61.3	67.6
"203710_at"	26.2	23.4	25.8	20.3	21.8	19.9	17.6	27.1
"203711_s_at"	25.4	22.5	30.1	14.1	18.2	14.3	22.1	6.5
"203712_at"	280.8	265.7	321.2	315.6	237.7	312.3	298.4	315.6
"203713_s_at"	15.7	11.2	14.6	17.7	14.2	2.4	6.2	16.7
"203714_s_at"	167.3	178.2	159.8	146.9	177.0	78.5	110.0	117.7
"203715_at"	27.5	19.9	23.2	19.5	22.0	18.7	20.4	22.9
"203716_s_at"	1.7	1.8	1.7	2.0	2.2	1.8	1.7	2.2
"203717_at"	22.7	24.8	32.3	25.2	27.0	33.8	22.1	53.3
"203718_at"	153.5	188.2	132.7	226.1	164.5	142.7	218.1	167.3
"203719_at"	107.8	102.6	94.1	126.0	96.5	101.9	122.0	91.2
"203720_s_at"	145.3	154.5	148.9	128.9	137.1	172.1	210.7	204.2
"203721_s_at"	214.1	149.3	186.0	147.3	218.3	167.0	245.3	125.4
"203722_at"	19.8	7.9	23.7	11.6	28.1	11.5	32.4	5.0
"203723_at"	92.5	200.4	102.5	194.4	132.4	219.4	109.5	248.4
"203724_s_at"	20.1	10.5	11.9	14.9	22.1	2.9	10.4	3.9
